steering_angle,speed,rpm,acceleration,throttle_position,engine_temperature,voltage,distance,latitude,longitude,heart_rate,current_weather,temperature,precipitation,accidents_onsite
6.7,88,2791.0,0.393964538905164,18.82352941,88.0,12.9,0.023987380000001224,-0.249243979,-78.33772444,68,2,24.6,0.5,5
5.6,88,2794.0,0.0,18.82352941,88.0,12.8,0.007645739999997403,-0.249011256,-78.33772,64,2,24.6,0.5,5
4.8,89,2806.0,0.134661553018079,18.43137255,88.0,12.9,0.04386089000000126,-0.248778616,-78.33771665,64,2,24.6,0.5,5
4.8,89,2801.0,0.0,18.43137255,88.0,12.9,0.025529410000000752,-0.248549161,-78.33771279,64,2,24.6,0.5,5
5.2,88,2798.0,0.0,18.43137255,88.0,12.9,0.02508849999999896,-0.248317025,-78.33770717,64,2,24.6,0.5,5
5.2,88,2788.0,0.0,18.43137255,88.0,12.8,0.02740053000000131,-0.248085684,-78.33770206,63,2,24.6,0.5,5
5.1,87,2769.0,-0.191301186133162,18.43137255,87.0,12.8,0.01656112999999948,-0.247860169,-78.33769821,63,2,24.6,0.5,5
4.5,87,2757.0,-0.156094568833084,18.43137255,87.0,12.8,0.01674294999999759,-0.247631595,-78.33769469,63,2,24.6,0.5,5
4.0,87,2746.0,-0.115595634504045,18.43137255,87.0,12.9,0.031660610000002976,-0.247407421,-78.33768974,63,2,24.6,0.5,5
4.0,86,2720.0,-0.106929623891643,18.43137255,87.0,12.9,0.024856249999999136,-0.247183121,-78.33768362,63,2,24.6,0.5,5
2.5,85,2700.0,-0.169147560705436,18.43137255,87.0,12.9,0.02394686999999962,-0.246959869,-78.33767415,63,2,24.6,0.5,5
-0.2,85,2702.0,-0.207057141816178,25.09803922,87.0,12.9,0.021612179999998204,-0.24673867,-78.3376604,63,2,24.6,0.5,5
1.2,86,2724.0,0.4011414206348,26.66666667,87.0,12.8,0.027056030000000675,-0.246517221,-78.33764515,63,2,24.6,0.5,4
1.9,87,2757.0,0.389529208688007,26.66666667,87.0,12.9,0.02412086000000002,-0.246292963,-78.33762327,63,2,24.6,0.5,4
1.4,87,2764.0,0.128857966275747,21.56862745,87.0,12.9,0.027850100000001987,-0.246066023,-78.33759544,63,2,24.6,0.5,5
-0.7,88,2784.0,0.132561667475611,32.94117647,87.0,12.9,0.01608131000000057,-0.245839208,-78.33756594,63,2,24.6,0.5,5
1.4,89,2819.0,0.404841135642217,32.94117647,88.0,12.9,0.02515385999999964,-0.245613148,-78.33753149,63,2,24.6,0.5,5
1.7,90,2863.0,0.397980307249871,32.94117647,88.0,12.9,0.027174929999997488,-0.245386334,-78.33748916,63,2,24.6,0.5,5
6.1,91,2890.0,0.393140379720454,30.58823529,88.0,12.9,0.02659571000000227,-0.245156335,-78.3374387,64,2,24.6,0.5,4
5.0,92,2910.0,0.397269118053897,32.15686275,89.0,12.9,0.029015569999998547,-0.244925036,-78.3373828,64,2,24.6,0.5,4
5.6,92,2922.0,0.192706012671176,31.76470588,89.0,12.9,0.026155060000000674,-0.24469269,-78.33732513,65,2,24.6,0.5,4
5.6,92,2914.0,0.0,23.52941176,90.0,12.9,0.017997420000000375,-0.244458248,-78.33726805,65,2,24.6,0.5,4
5.5,92,2899.0,0.0,25.88235294,90.0,12.9,0.029243940000000634,-0.244226027,-78.33721063,65,2,24.6,0.5,4
5.5,91,2882.0,0.0,32.15686275,90.0,12.9,0.02685288999999713,-0.243998207,-78.33715489,65,2,24.6,0.5,4
5.1,91,2863.0,0.0,22.74509804,90.0,12.9,0.01850038999999981,-0.243770932,-78.33709798,64,2,24.6,0.5,4
5.1,90,2842.0,-0.184837001564106,41.17647059,90.0,12.9,0.027671680000000975,-0.243546255,-78.33703939,64,2,24.6,0.5,4
5.1,89,2833.0,-0.116742164758553,40.78431373,90.0,12.9,0.03145914999999988,-0.243321662,-78.33697963,64,2,24.6,0.5,4
5.1,89,2828.0,-0.120039038615983,40.78431373,90.0,12.9,0.016854550000001467,-0.24309535,-78.33692213,64,2,24.6,0.5,4
-0.7,89,2818.0,0.0,40.78431373,90.0,12.9,0.027020359999998078,-0.242870087,-78.33686362,64,2,24.6,0.5,5
-0.3,89,2807.0,0.0,40.78431373,90.0,12.9,0.026205290000000048,-0.242648553,-78.33679933,64,2,24.6,0.5,5
0.3,88,2781.0,-0.194497232938436,34.90196078,90.0,12.9,0.017021330000002166,-0.242429157,-78.33672934,64,2,24.6,0.5,6
-2.3,85,3292.0,-0.439218656012698,72.54901961,90.0,12.9,0.028280759999997684,-0.242220112,-78.33665265,63,2,24.6,0.5,6
-2.3,85,3289.0,-0.233195595422115,73.7254902,89.0,12.9,0.02796158000000304,-0.242016097,-78.33656749,63,2,24.6,0.5,6
-4.1,85,3276.0,-0.113942542267134,72.94117647,89.0,12.9,0.02247130999999669,-0.241816356,-78.33647143,63,2,24.6,0.5,7
-1.8,84,3243.0,0.0,20.39215686,89.0,12.9,0.01832923000000264,-0.241624494,-78.33636649,64,2,24.6,0.5,7
0.1,82,3216.0,-0.386606341850225,65.88235294,89.0,12.9,0.02300252999999941,-0.241438248,-78.33625451,64,2,24.6,0.5,7
1.7,82,3166.0,-0.199929405726556,65.88235294,89.0,12.9,0.02359006000000008,-0.241259504,-78.33614261,64,2,24.6,0.5,7
2.8,81,3136.0,-0.187463402925822,65.88235294,89.0,12.8,0.025406079999999776,-0.241085244,-78.33602702,64,2,24.6,0.5,7
-0.6,80,3104.0,-0.19225636133811,65.88235294,88.0,12.9,0.02301564000000056,-0.240911655,-78.33590901,66,2,24.6,0.5,8
2.0,79,3057.0,-0.112167405024314,65.49019608,89.0,12.9,0.04639105999999771,-0.240578852,-78.33565503,67,2,24.6,0.5,8
4.0,78,3031.0,-0.191653662390712,55.68627451,89.0,12.9,0.01676183000000009,-0.240423912,-78.33552386,68,2,24.6,0.5,8
4.0,77,2992.0,-0.381929019286178,39.21568627,89.0,12.9,0.02085592000000247,-0.240271571,-78.33539167,68,2,24.6,0.5,8
-3.5,76,2937.0,-0.203297605893393,42.74509804,90.0,12.8,0.02215726000000018,-0.240123421,-78.33526025,68,2,24.6,0.5,10
-6.3,75,2901.0,0.0,41.96078431,90.0,12.8,0.02157721999999751,-0.239982563,-78.33512924,68,2,24.6,0.5,13
-9.4,74,2878.0,-0.201446336347857,41.96078431,90.0,12.8,0.02067371000000051,-0.239848243,-78.33499018,68,2,24.6,0.5,14
-14.6,73,2849.0,-0.197262208850054,41.96078431,90.0,12.8,0.021890349999999614,-0.23972461,-78.33484367,68,2,24.6,0.5,15
-13.8,73,2818.0,-0.185299700400032,41.56862745,90.0,12.9,0.01494373999999965,-0.239617699,-78.33468759,68,2,24.6,0.5,17
-12.6,72,2788.0,-0.195280812636887,41.17647059,90.0,12.9,0.021364319999999992,-0.23953279,-78.33452105,66,2,24.6,0.5,17
-12.6,71,2753.0,-0.193125461275336,41.17647059,90.0,12.8,0.020274230000001836,-0.239459742,-78.3343498,66,2,24.6,0.5,17
-11.1,70,2722.0,-0.198561917693845,41.17647059,90.0,12.8,0.020497530000000097,-0.239410624,-78.33417814,66,2,24.6,0.5,16
-11.7,69,2681.0,-0.188305929133805,40.78431373,90.0,12.8,0.014995329999997864,-0.239373534,-78.33400212,66,2,24.6,0.5,16
-13.3,68,2635.0,-0.104291345666769,40.39215686,90.0,12.9,0.04213859000000042,-0.239343611,-78.33363919,66,2,24.6,0.5,16
-8.6,67,2615.0,-0.195044023425536,40.78431373,90.0,12.9,0.019885200000000935,-0.239343611,-78.33363919,66,2,24.6,0.5,16
-7.9,67,2598.0,0.0,40.78431373,90.0,12.9,0.019682370000001725,-0.239360291,-78.33346945,63,2,24.6,0.5,16
-0.7,67,2591.0,0.0,40.78431373,90.0,12.9,0.01092386999999917,-0.239389795,-78.33330567,63,2,24.6,0.5,16
6.5,67,2592.0,0.0,38.43137255,90.0,12.8,0.02484351000000018,-0.239432291,-78.33313728,63,2,24.6,0.5,17
6.2,67,2590.0,0.0,32.94117647,90.0,12.9,0.01424113999999932,-0.239478936,-78.33297232,64,2,24.6,0.5,17
8.6,67,2574.0,0.0,18.03921569,90.0,12.8,0.020108789999998322,-0.239526378,-78.33280183,64,2,24.6,0.5,17
7.5,64,2489.0,-0.574677092964203,18.03921569,90.0,12.8,0.017477540000001568,-0.239570802,-78.33263135,64,2,24.6,0.5,17
6.9,61,2362.0,-0.824253378719692,17.64705882,90.0,12.8,0.019143729999999692,-0.239613298,-78.33246178,64,2,24.6,0.5,18
8.9,55,2558.0,-1.30742756022034,18.03921569,90.0,12.8,0.015068719999998592,-0.239649592,-78.33230076,64,2,24.6,0.5,17
13.6,48,2392.0,-1.58330837049774,17.64705882,90.0,12.9,0.008809580000001205,-0.23967851,-78.33215157,64,2,24.6,0.5,17
7.6,48,2392.0,0.0,17.64705882,90.0,12.8,0.0,-0.239701895,-78.33201997,65,2,24.6,0.5,17
7.0,39,1937.0,-1.40888783495409,14.50980392,90.0,12.8,0.02024696000000148,-0.239723185,-78.33190405,65,2,24.6,0.5,17
2.9,33,1661.0,-1.48684846255765,14.50980392,90.0,12.7,0.009690809999998606,-0.239741164,-78.33180648,65,2,24.6,0.5,17
2.8,23,1155.0,-1.83561272149186,14.11764706,89.0,12.8,0.006910550000000626,-0.239755288,-78.33171881,65,2,24.6,0.5,17
2.1,19,975.0,-1.0101432524552,13.7254902,89.0,12.8,0.005296510000000865,-0.239766561,-78.33164739,65,2,24.6,0.5,17
-6.9,16,1210.0,-0.762250013247905,13.7254902,89.0,12.8,0.0041838799999993626,-0.23978014,-78.33159484,65,2,24.6,0.5,17
-7.5,11,953.0,-1.23466621724816,13.33333333,89.0,12.8,0.0027748599999988244,-0.239787768,-78.33155109,65,2,24.6,0.5,17
-5.7,6,803.0,-1.09599925419443,13.33333333,89.0,12.7,0.0012422100000009095,-0.239796359,-78.33151571,65,2,24.6,0.5,17
-3.2,4,1265.0,-0.381890741058983,29.41176471,89.0,12.8,0.00104430000000022,-0.239801179,-78.33149359,67,2,24.6,0.5,17
2.2,8,1823.0,0.850023112128419,21.56862745,90.0,12.8,0.0018406899999980908,-0.239803065,-78.33148227,67,2,24.6,0.5,17
2.2,13,1773.0,1.31153794101644,23.92156863,90.0,12.8,0.0036304500000028384,-0.239804783,-78.3314697,67,2,24.6,0.5,17
2.4,14,1991.0,1.0854450395216,25.49019608,90.0,12.8,0.0015746899999982134,-0.239810986,-78.33144908,67,2,24.6,0.5,17
-48.6,21,2963.0,1.03596655207944,30.98039216,90.0,12.8,0.008435869999999568,-0.239818948,-78.33141312,67,2,24.6,0.5,17
-56.5,24,3271.0,1.68078481086868,32.54901961,90.0,12.8,0.006263620000002135,-0.239834203,-78.33137264,67,2,24.6,0.5,16
-30.0,23,2507.0,0.0,18.03921569,90.0,12.8,0.005989669999998171,-0.239851135,-78.33132218,67,2,24.6,0.5,16
-11.8,20,1629.0,-0.797389067512014,14.11764706,90.0,12.8,0.004107780000001782,-0.239880304,-78.33126719,67,2,24.6,0.5,16
8.6,16,2056.0,-1.06703300214422,23.1372549,90.0,12.8,0.005256729999999266,-0.239907587,-78.33121028,68,2,24.6,0.5,16
51.1,14,2091.0,-0.637434969840529,21.96078431,90.0,12.8,0.002675149999998183,-0.239933277,-78.33117189,68,2,24.6,0.5,16
51.1,17,2359.0,0.768620342779462,30.58823529,90.0,12.8,0.0048395700000014585,-0.23994803,-78.33114188,68,2,24.6,0.5,16
46.9,18,2462.0,0.594055754556313,24.70588235,90.0,12.8,0.005167690000000391,-0.239965338,-78.33111154,68,2,24.6,0.5,17
71.8,22,2992.0,0.917145904750568,26.66666667,90.0,12.8,0.0065228399999988085,-0.239986125,-78.3310765,68,2,24.6,0.5,17
83.2,23,2940.0,0.951107381552758,18.43137255,90.0,12.8,0.00436842000000226,-0.240006996,-78.33103761,68,2,24.6,0.5,17
78.8,22,2208.0,0.0,22.74509804,90.0,12.8,0.004630589999997881,-0.240020701,-78.33098648,68,2,24.6,0.5,18
90.5,26,1895.0,0.0,20.78431373,89.0,12.8,0.009737539999999711,-0.240007667,-78.33086696,68,2,24.6,0.5,18
77.1,28,2054.0,0.565654371603245,25.88235294,89.0,12.8,0.008279510000001267,-0.239977534,-78.33079856,68,2,24.6,0.5,18
71.8,31,2281.0,0.876126819118761,28.62745098,89.0,12.9,0.006412779999998008,-0.239935666,-78.33073712,68,2,24.6,0.5,17
-9.7,36,2712.0,1.20689802081035,35.29411765,89.0,12.8,0.011362580000000122,-0.239876574,-78.33068197,68,2,24.6,0.5,17
-28.2,41,2918.0,1.24656421969767,33.7254902,89.0,12.8,0.012393990000003186,-0.239808303,-78.3306191,69,2,24.6,0.5,17
-15.9,43,2330.0,1.02406431320507,36.47058824,89.0,12.8,0.009679320000000047,-0.239740536,-78.33054132,69,2,24.6,0.5,17
-10.7,46,2323.0,0.899807173122414,58.82352941,89.0,12.8,0.013142089999998774,-0.239674821,-78.33044928,69,2,24.6,0.5,17
-12.3,50,2495.0,1.00476959302917,63.92156863,89.0,12.9,0.014948119999999676,-0.239611412,-78.33034845,71,2,24.6,0.5,17
-2.2,53,2627.0,0.966447457054458,66.2745098,89.0,12.9,0.01497763000000063,-0.239543561,-78.33023806,71,2,24.6,0.5,17
14.1,54,2711.0,0.599517019496821,65.88235294,89.0,12.8,0.011311809999998701,-0.239476128,-78.33012097,71,2,24.6,0.5,17
18.1,56,2808.0,0.586557009599099,63.1372549,89.0,12.8,0.016161069999999,-0.239400147,-78.33000161,71,2,24.6,0.5,17
18.1,58,2876.0,0.582653283726699,58.03921569,89.0,12.9,0.011370570000000413,-0.239312304,-78.32988007,72,2,24.6,0.5,17
0.0,60,2992.0,0.464930918681132,52.54901961,89.0,12.9,0.021897040000002477,-0.239215074,-78.32976306,72,2,24.6,0.5,17
18.1,62,3077.0,0.600654782908802,51.76470588,89.0,12.9,0.016942479999997317,-0.239106403,-78.32965099,72,2,24.6,0.5,17
14.5,64,3175.0,0.59599863206394,49.01960784,89.0,12.8,0.020515410000001566,-0.238985745,-78.32954488,73,2,24.6,0.5,16
11.1,66,3272.0,0.581135594741141,46.66666667,89.0,12.8,0.01761298999999994,-0.238855071,-78.3294401,73,2,24.6,0.5,16
10.9,67,3315.0,0.609047596947892,47.05882353,89.0,12.9,0.013019220000000331,-0.238720626,-78.32934011,73,2,24.6,0.5,16
8.5,69,3420.0,0.577219288101137,47.84313725,89.0,12.9,0.020737879999998654,-0.238581402,-78.32923952,73,2,24.6,0.5,16
8.4,70,3505.0,0.598719219844908,48.62745098,89.0,12.8,0.01990160000000074,-0.238431743,-78.32913995,73,2,24.6,0.5,16
8.4,72,3585.0,0.384192887696785,49.01960784,90.0,12.8,0.023247529999999017,-0.238274541,-78.32903878,73,2,24.6,0.5,15
2.5,73,3649.0,0.399877231291958,49.41176471,89.0,12.8,0.019221540000000203,-0.238113566,-78.32894004,72,2,24.6,0.5,15
2.5,74,3675.0,0.406232048098005,49.80392157,89.0,12.9,0.016075320000002336,-0.237951712,-78.32884046,72,2,24.6,0.5,15
2.5,75,3722.0,0.190992884071162,49.41176471,89.0,12.8,0.02360120999999893,-0.237788935,-78.3287382,72,2,24.6,0.5,14
-3.5,76,3770.0,0.381280875124405,49.41176471,89.0,12.8,0.022393329999999878,-0.237626997,-78.32863066,70,2,24.6,0.5,13
-8.8,76,3770.0,0.0,49.41176471,89.0,12.9,0.0,-0.237626997,-78.32863066,70,2,24.6,0.5,13
-7.3,76,3784.0,0.110591041256855,49.41176471,89.0,12.8,0.0369224999999993,-0.237468202,-78.32851374,70,2,24.6,0.5,12
-5.1,76,3771.0,0.111354407128157,49.41176471,89.0,12.8,0.026973479999998773,-0.2371789,-78.3282461,69,2,24.6,0.5,11
2.3,75,3744.0,-0.147401909276884,49.41176471,89.0,12.9,0.01249463999999989,-0.237053381,-78.32808928,69,2,24.6,0.5,11
3.2,75,3749.0,-0.11855854135283,49.41176471,89.0,12.8,0.024463790000002206,-0.236928659,-78.32793631,69,2,24.6,0.5,10
5.7,76,3768.0,0.127661429959065,49.41176471,90.0,12.9,0.021123660000000655,-0.236810138,-78.32777982,68,2,24.6,0.5,7
6.5,76,3760.0,0.150021212999518,48.23529412,90.0,12.8,0.02313732999999729,-0.236694133,-78.32762316,68,2,24.6,0.5,3
10.2,73,2796.0,-0.39271337918482,43.1372549,90.0,12.9,0.02140197000000299,-0.236575864,-78.32747111,68,2,24.6,0.5,3
11.0,72,2769.0,-0.195241296414391,42.35294118,90.0,12.9,0.013144499999999226,-0.236458057,-78.32732677,68,2,24.6,0.5,2
12.0,71,2740.0,-0.191633565226044,42.35294118,90.0,12.9,0.021644429999998493,-0.236334382,-78.32719191,68,2,24.6,0.5,2
18.9,70,2710.0,-0.191710684590113,41.96078431,90.0,12.8,0.0210271199999994,-0.236205133,-78.32706165,67,2,24.6,0.5,2
19.0,70,2704.0,0.0,54.50980392,90.0,12.8,0.020876090000001568,-0.236071316,-78.32693685,67,2,24.6,0.5,1
21.3,69,2673.0,0.0,54.11764706,90.0,12.9,0.020225990000000138,-0.235929159,-78.32682277,67,2,24.6,0.5,1
20.4,69,2674.0,0.0,54.11764706,90.0,12.8,0.007064780000000326,-0.235780799,-78.32672345,67,2,24.6,0.5,1
21.0,69,2677.0,0.0,54.11764706,90.0,12.8,0.02762318999999991,-0.235780799,-78.32672345,67,2,24.6,0.5,1
21.0,71,2734.0,0.217859353382633,55.29411765,91.0,12.9,0.02175627000000091,-0.23546237,-78.32656276,67,2,24.6,0.5,1
16.6,72,2783.0,0.392347174203832,42.35294118,91.0,12.8,0.02057358999999792,-0.235281279,-78.32651859,67,2,24.6,0.5,1
16.6,73,2820.0,0.378305968571097,29.01960784,91.0,12.8,0.02340343000000189,-0.235097632,-78.32648062,67,2,24.6,0.5,1
13.7,73,2844.0,0.189254897261919,23.52941176,91.0,12.9,0.013471440000000001,-0.234910422,-78.32645757,67,2,24.6,0.5,1
10.8,74,2843.0,0.201846159251905,19.21568627,91.0,12.9,0.021036239999997264,-0.234718057,-78.32644424,67,2,24.6,0.5,1
8.4,74,2855.0,0.0,23.52941176,91.0,12.9,0.024041410000002372,-0.234532105,-78.32643704,67,2,24.6,0.5,1
4.6,75,2895.0,0.40645328812012,23.52941176,91.0,12.9,0.02101485000000025,-0.234341542,-78.32643419,67,2,24.6,0.5,1
5.0,75,2915.0,0.205396426317438,18.82352941,90.0,12.9,0.014901339999997987,-0.234148549,-78.32642916,66,2,24.6,0.5,1
6.5,75,2899.0,0.0,18.82352941,90.0,12.8,0.02291444000000098,-0.233952538,-78.3264243,66,2,24.6,0.5,1
6.5,75,2885.0,-0.187308312419236,18.43137255,90.0,12.8,0.021906390000001608,-0.233756234,-78.32641248,66,2,24.6,0.5,0
6.5,75,2902.0,0.0,18.43137255,90.0,12.8,0.023285609999998513,-0.233562151,-78.32640267,66,2,24.6,0.5,0
6.8,76,2922.0,0.398037363735491,18.43137255,89.0,12.8,0.014856179999998886,-0.233369241,-78.32639622,66,2,24.6,0.5,0
6.8,76,2922.0,0.0,18.43137255,89.0,12.8,0.0,-0.233369241,-78.32639622,66,2,24.6,0.5,0
5.7,78,3003.0,0.29335055606182,18.82352941,89.0,12.8,0.038273000000000224,-0.232971855,-78.32639177,66,2,24.6,0.5,0
5.7,79,3058.0,0.342609499229348,18.82352941,88.0,12.9,0.02662697000000236,-0.232767588,-78.32638943,66,2,24.6,0.5,0
5.4,80,3099.0,0.301991920284691,18.82352941,88.0,12.8,0.024689639999998292,-0.232561687,-78.32638532,66,2,24.6,0.5,0
7.5,82,3160.0,0.325628284307227,19.21568627,88.0,12.8,0.02929548999999909,-0.232351595,-78.32638348,66,2,24.6,0.5,0
4.6,82,3182.0,0.332863170761896,19.21568627,88.0,12.8,0.016979240000001283,-0.23213882,-78.32637928,66,2,24.6,0.5,0
5.5,83,3190.0,0.354692217672514,19.21568627,87.0,12.8,0.026379509999998163,-0.231920932,-78.32637174,66,2,24.6,0.5,0
5.7,82,3177.0,0.0,19.21568627,87.0,12.9,0.025765910000000503,-0.231705098,-78.3263626,66,2,24.6,0.5,0
6.1,83,3203.0,0.191687413953916,19.21568627,87.0,12.9,0.01539993000000095,-0.231490061,-78.32635456,66,2,24.6,0.5,0
7.6,83,3215.0,0.200144736667769,19.21568627,87.0,12.8,0.02346264999999903,-0.231274855,-78.32635037,66,2,24.6,0.5,0
6.6,82,3190.0,-0.195557048672734,19.21568627,87.0,12.8,0.016997039999999686,-0.231274855,-78.32635037,66,2,24.6,0.5,0
6.6,81,3121.0,-0.233288152416855,19.21568627,87.0,12.8,0.030062950000001365,-0.231059776,-78.32634257,65,2,24.6,0.5,0
8.3,80,3111.0,-0.231887603633295,19.21568627,87.0,12.8,0.020930459999998874,-0.230638711,-78.3263305,65,2,24.6,0.5,0
8.4,80,3109.0,0.0,19.21568627,87.0,12.9,0.02599075000000184,-0.23043063,-78.32632547,65,2,24.6,0.5,0
12.3,81,3132.0,0.205897483741676,19.21568627,87.0,12.8,0.02178087000000062,-0.230223178,-78.32632103,65,2,24.6,0.5,0
12.8,82,3145.0,0.203631258489642,19.21568627,87.0,12.9,0.024892529999998914,-0.23001187,-78.32632036,65,2,24.6,0.5,0
12.1,82,3170.0,0.205718862594562,19.21568627,87.0,12.9,0.022328890000000712,-0.229801023,-78.32632866,65,2,24.6,0.5,0
11.9,83,3190.0,0.210835886787842,19.21568627,87.0,12.8,0.014383209999998314,-0.22959135,-78.32634618,65,2,24.6,0.5,0
11.4,84,3227.0,0.191366950045908,19.21568627,87.0,12.9,0.02758977000000229,-0.229382389,-78.3263771,65,2,24.6,0.5,0
11.3,84,3251.0,0.205047236075624,19.21568627,87.0,12.9,0.02349510999999893,-0.229174099,-78.32642094,65,2,24.6,0.5,0
9.7,85,3291.0,0.198120682677909,19.21568627,87.0,12.9,0.02704989999999796,-0.228961743,-78.32647802,66,2,24.6,0.5,0
9.4,86,3324.0,0.381495962559559,19.21568627,87.0,12.9,0.023600980000001215,-0.228750058,-78.32654516,66,2,24.6,0.5,0
7.3,86,3332.0,0.208563451817897,19.21568627,87.0,12.8,0.008221580000000728,-0.228535314,-78.32662043,66,2,24.6,0.5,0
5.0,87,3374.0,0.146609413931214,19.60784314,87.0,12.9,0.037880709999999596,-0.228319354,-78.32669721,66,2,24.6,0.5,0
5.0,88,3395.0,0.291811365709524,19.60784314,87.0,12.9,0.02557479000000029,-0.2281044,-78.32677416,66,2,24.6,0.5,0
6.8,88,3402.0,0.203860880442525,19.60784314,87.0,12.8,0.018212949999998784,-0.227888022,-78.32685286,68,2,24.6,0.5,0
6.9,88,3394.0,0.0,19.60784314,87.0,12.9,0.03094665000000063,-0.227674493,-78.32693257,68,2,24.6,0.5,0
6.9,86,3325.0,-0.251608402941679,19.21568627,87.0,12.8,0.012056810000000695,-0.227461676,-78.32701254,68,2,24.6,0.5,0
6.9,85,3273.0,-0.3300801295921,19.21568627,87.0,12.8,0.03503934999999814,-0.227254182,-78.327092,68,2,24.6,0.5,0
6.8,84,3255.0,0.0,19.21568627,87.0,12.9,0.02283650000000037,-0.22705046,-78.32716743,68,2,24.6,0.5,0
4.2,84,3252.0,0.0,19.21568627,87.0,12.9,0.018008640000001463,-0.226848121,-78.32724229,68,2,24.6,0.5,0
1.9,83,3210.0,-0.187854027351772,19.21568627,87.0,12.8,0.03145998000000105,-0.226647458,-78.3273168,67,2,24.6,0.5,0
-0.7,82,3176.0,-0.205723387575267,19.21568627,87.0,12.8,0.017569469999997978,-0.226445664,-78.32738536,67,2,24.6,0.5,0
-1.2,81,3119.0,-0.372954722826726,19.21568627,87.0,12.8,0.023391670000002307,-0.226241648,-78.32744412,67,2,24.6,0.5,0
-1.3,80,3087.0,-0.204708010757521,19.21568627,87.0,12.8,0.0068750999999984685,-0.22603428,-78.32749072,64,2,24.6,0.5,0
-1.7,79,3075.0,-0.131340811269706,19.21568627,87.0,12.8,0.039623679999998274,-0.225832905,-78.32752844,64,2,24.6,0.5,0
-0.2,79,3045.0,0.0,19.21568627,87.0,12.9,0.02144478000000305,-0.22562868,-78.32755594,64,2,24.6,0.5,0
3.3,79,3046.0,0.0,19.21568627,87.0,12.9,0.015853829999997515,-0.225421144,-78.32757857,64,2,24.6,0.5,0
2.8,79,3120.0,0.0,21.17647059,87.0,12.9,0.02475696000000127,-0.225214236,-78.32759835,65,2,24.6,0.5,0
2.8,81,3154.0,0.386078434783666,23.52941176,87.0,12.9,0.023631169999998036,-0.225005611,-78.3276162,65,2,24.6,0.5,0
3.2,81,3141.0,0.37295256964507,19.60784314,87.0,12.9,0.02539319000000262,-0.224793465,-78.32763095,65,2,24.6,0.5,0
6.5,81,3142.0,0.0,19.21568627,87.0,12.9,0.022166249999997945,-0.224579014,-78.3276421,65,2,24.6,0.5,0
6.5,81,3145.0,0.0,19.21568627,87.0,12.9,0.01811067999999949,-0.224367077,-78.32765467,65,2,24.6,0.5,0
7.5,81,3156.0,0.0,19.21568627,87.0,12.9,0.02362983000000085,-0.224152668,-78.32767395,65,2,24.6,0.5,0
10.5,81,3134.0,0.0,19.21568627,87.0,12.9,0.022473140000002445,-0.223940983,-78.3276913,65,2,24.6,0.5,0
10.5,81,3124.0,0.0,19.21568627,87.0,12.9,0.026033469999998005,-0.223731436,-78.32771511,66,2,24.6,0.5,0
12.0,81,3112.0,0.0,19.21568627,87.0,12.8,0.007351119999999156,-0.223731436,-78.32771511,66,2,24.6,0.5,0
15.2,82,3168.0,0.122022456817717,19.60784314,88.0,12.9,0.036866250000002765,-0.223524948,-78.3277447,70,2,24.6,0.5,0
15.2,83,3203.0,0.243089501485129,20.0,88.0,12.8,0.023631399999999303,-0.223108367,-78.3278369,70,2,24.6,0.5,1
14.7,83,3184.0,0.209616933104043,19.60784314,88.0,12.9,0.015508799999999212,-0.222900244,-78.32790404,70,2,24.6,0.5,1
13.3,83,3191.0,0.0,19.21568627,88.0,12.8,0.02983264999999946,-0.222700294,-78.32798718,70,2,24.6,0.5,1
13.6,83,3192.0,0.0,19.21568627,88.0,12.9,0.013909139999999098,-0.222509019,-78.32808115,67,2,24.6,0.5,1
15.6,83,3186.0,0.0,19.21568627,88.0,12.9,0.033169050000001477,-0.222323863,-78.32818936,67,2,24.6,0.5,1
15.6,83,3194.0,0.0,19.21568627,88.0,12.9,0.02461833999999996,-0.222144322,-78.3283062,67,2,24.6,0.5,1
10.2,83,3199.0,0.0,19.21568627,88.0,12.9,0.01613427999999928,-0.221977355,-78.32843537,64,2,24.6,0.5,1
12.6,83,3200.0,0.0,19.21568627,88.0,12.9,0.02539898000000207,-0.221812106,-78.32857291,64,2,24.6,0.5,1
9.3,83,3195.0,0.0,19.21568627,87.0,12.9,0.022307200000000194,-0.221652095,-78.32871817,64,2,24.6,0.5,1
6.7,83,3208.0,0.0,19.21568627,87.0,12.9,0.026757069999998606,-0.221498413,-78.32886821,64,2,24.6,0.5,1
5.2,84,3227.0,0.205074514727254,19.21568627,87.0,12.9,0.023504939999998697,-0.221344354,-78.32902034,64,2,24.6,0.5,1
2.3,83,3215.0,0.0,19.21568627,87.0,12.9,0.03409674000000251,-0.221031331,-78.32932527,64,2,24.6,0.5,1
2.2,84,3228.0,0.0,19.21568627,87.0,12.9,0.031061959999998834,-0.220870357,-78.32947514,64,2,24.6,0.5,1
4.7,84,3229.0,0.114177198188744,19.21568627,87.0,12.9,0.025543400000000105,-0.220709718,-78.3296209,63,2,24.6,0.5,1
4.4,84,3249.0,0.126604164013993,19.21568627,87.0,12.9,0.025813910000000106,-0.220546983,-78.32976624,63,2,24.6,0.5,1
-1.4,84,3265.0,0.0,19.21568627,87.0,12.9,0.023991249999998132,-0.220383829,-78.3299105,63,2,24.6,0.5,1
